"rubberwood, plantation hardwood, para rubbertree",hevea brasiliensis,"native to brazil, but extensivelycultivatedin tropical regions, especially in asia",23,30,m,0.3,1,m,595,kg/m3,"4,280",n,71.9,mpa,9.07,gpa,42.1,mpa,radial,2.3,tangential,5.1,volumetric,7.5," rubberwood is perishable, and has very little natural resistance to decay. it is alsosusceptibleto fungal staining and insect attacks."," easy to work with both hand and machine tools. rubberwood tends to warp and twist in drying, though it is fairly stable in service once seasoned. glues, stains, and finishes well.","furniture, cabinetry, interior millwork, kitchen woodenware (cutting boards, knifeblocks, etc.), and other small,specialtywood items.",,,,,,,
" sapele, sapelli, sapeli", entandrophragma cylindricum,tropical africa,30,45,m,1,1.5,m,670,kg/m3,"6,280",n,109.9,mpa,12.04,gpa,60.4,mpa,radial,4.8,tangential,7.2,volumetric,12.8, heartwood ranges from moderately durable to very durable in regard to decay resistance.moderate insect/borer resistance.," sapele can be troublesome to work in some machining operations, (i.e., planing, routing, etc.), resulting in tearout due to its interlocked grain. it will also react when put into direct contact with iron, becoming discolored and stained. sapele has a slight blunting effect on cutters, but it turns, glues, and finishes well."," veneer, plywood, furniture, cabinetry, flooring, boatbuilding, musical instruments, turned objects, and other small wooden specialty items.",,,,,,,
 sassafras, sassafras albidum, eastern united states,15,20,m,0.6,1,m,495,kg/m3,"2,800",n,62.1,mpa,7.72,gpa,45.5,mpa,radial,4,tangential,6.2,volumetric,10.3, rated as durable to very durable.," easy to work with both hand and machine tools. sassafras also has good dimensional stability once dry. glues, stains, and finishes well.","utility lumber, fence posts, boatbuilding, and furniture.",,,,,,,
" blackheart sassafras, tasmanian sassafras", atherosperma moschatum, australia,15,25,m,0.6,1,m,620,kg/m3,"4,860",n,100.5,mpa,12.6,gpa,44.1,mpa,radial,2.5,tangential,6.3,volumetric,8.9, rated as non-durable to perishable.," easy to work with both hand and machine tools. responds well to steam-bending operations, with little spring-back. turns, glues, stains, and finishes well.","cabinetry, furniture, flooring, musical instruments, carvings, and turned objects.",,,,,,,
" pyinma, asian satinwood, crepe myrtle", lagerstroemia spp., southeast asia,12,20,m,0.6,1,m,705,kg/m3,"4,850",n,97.4,mpa,10.8,gpa,64.1,mpa,radial,4.4,tangential,6.8,volumetric,12.7," rated as moderately durable to durable regarding decay resistance, withintermediateresistance to insect attack."," generally easy to work, producing good results, though pieces with curly grain (as with any species of figured wood) will be inevitably moredifficultto plane and machine without tearout. doesn't have the blunting effect on cutters that true satinwoods exhibit. turns, glues, andfinisheswellåÑpolishes to a high luster."," furniture, boatbuilding, general utility work (within its native range), turned objects, and other small specialty items.",,,,,,,
" east indian satinwood, ceylon satinwood", chloroxylon swietenia," central and southern india, and sri lanka (formerly ceylon)",12,15,m,0.3,0.5,m,975,kg/m3,"11,650",n,145.4,mpa,14.56,gpa,71.8,mpa,radial,5.7,tangential,8.1,volumetric,13.9," rated as very durable regarding decay resistance, though susceptibleto insect attack."," difficult to work on account of its high density and interlocked grain. most surfacing and planing operations result in tearout,especiallyon quartersawn surfaces. pronounced blunting effect on cutters. turns superbly. glues and finishes wellåÑable to take a high natural polish."," veneer, inlays, fine furniture, turned objects, and other small specialty items.",,,,,,,
" east indian satinwood, ceylon satinwood", chloroxylon swietenia," central and southern india, and sri lanka (formerly ceylon)",12,15,m,0.3,0.5,m,975,kg/m3,"11,650",n,145.4,mpa,14.56,gpa,71.8,mpa,radial,5.7,tangential,8.1,volumetric,13.9," rated as very durable regarding decay resistance, though susceptibleto insect attack."," difficult to work on account of its high density and interlocked grain. most surfacing and planing operations result in tearout,especiallyon quartersawn surfaces. pronounced blunting effect on cutters. turns superbly. glues and finishes wellåÑable to take a high natural polish."," veneer, inlays, fine furniture, turned objects, and other small specialty items.",,,,,,,
" movingui, ayan, nigerian satinwood", distemonanthus benthamianus, west africa,30,38,m,1,1.5,m,720,kg/m3,"5,680",n,129.2,mpa,12.23,gpa,61.3,mpa,radial,3.5,tangential,5.7,volumetric,10," rated as moderately durable regarding decay resistance, and moderately resistant to termite attack."," generally the wood is easy to work, though movingui can have up to 1.3% silica content by weight, which may result in blunting effects ranging from moderate to severe. quartersawn surfaces may be inclined to tearout during planing, and charring of the wood may occur during drilling. movingui glues, stains, and finishes well.responds moderately well to steam bending."," veneer, cabinetry, furniture, and flooring.",,,,,,,
 west indian satinwood, zanthoxylum flavum(syn. fagara flava), caribbean,9,12,m,0.3,0.46,m,900,kg/m3,"8,100",n,,,,,,,radial,6,tangential,9,volumetric,15," reports range from durable to non-durableregardingdecay resistance, withintermediateresistance to insectattack."," difficult to work on account of its high density and interlocked grain. most surfacing and planing operations result in tearout,especiallyon quartersawn surfaces. pronounced blunting effect on cutters. turns superbly. glues and finishes wellåÑable to take a high natural polish."," veneer, inlays, fine furniture, turned objects, and other small specialty items.",,,,,,,
" amazique, amazoue, mozambique, ovangkol, shedua", guibourtia ehie, tropical west africa,30,45,m,1,1.5,m,825,kg/m3,"5,900",n,140.3,mpa,18.6,gpa,64.2,mpa,radial,4.3,tangential,8.3,volumetric,12.1," rated as moderately durable, with good resistance to insect attack."," overall a fairly easy wood to work, though ovangkol contains silica and can therefore dull cutters prematurely. also, if the grain is interlocked, or if there is other figure present in the wood, planing and other machining operations may be troublesome and cause tearout. turns, glues and finishes well."," veneer, furniture, cabinetry, turned objects, musical instruments, and flooring.",,,,,,,
" sissoo, sheesham", dalbergia sissoo," primarily northern india, nepal, and pakistan, as well as western asia; also grown on plantations",10,20,m,0.6,1,m,770,kg/m3,"7,380",n,97.5,mpa,10.4,gpa,55.5,mpa,radial,3.1,tangential,5.3,volumetric,8.4, sissoo has good decayresistance and is rated as durable to very durable.," sissoo has good working characteristics, and responds well to nearly all machining operations (the exception being sections of wood with interlocked grain, which tend to tear out during surfacing). however, chalky deposits occasionally present in the wood can dull cutters quickly. sissoo turns, glues, and finishes well."," veneer, plywood, musical instruments (percussion), furniture, flooring, boatbuilding, carving, and turned objects.",,,,,,,
 sheoak, allocasuarina spp. and casuarina spp., australia,15,40,m,0.3,0.6,m,750,kg/m3,"9,730",n,105,mpa,10.68,gpa,47,mpa,radial,4,tangential,10.8,volumetric,14.8,"varies depending on species, many are rated as non-durable, though some are moderately durable or durable. most species are susceptible to insect attack."," denser species can be difficult to work, and overall working properties are considered subpar when compared to domestic hardwoods such as oak (quercus spp.) finishes well.","flooring, cabinetry, tool handles, and other turned objects.",,,,,,,
"shittim, red acacia, shittah",vachellia seyal (syn. acacia seyal),northern tropical africa,8,15,m,0.3,0.6,m,660,kg/m3,"5,110",n,98.1,mpa,10.69,gpa,46.2,mpa,radial,3.6,tangential,5.8,volumetric,9.5, no data available., no data available., no data available.,,,,,,,
" northern silky oak,australianlacewood", cardwellia sublimis," queensland, australia",15,25,m,0.6,1,m,560,kg/m3,"3,740",n,65.7,mpa,8.92,gpa,39.2,mpa,radial,3.8,tangential,7.2,volumetric,11.5," northern silky oak is rated from moderately durable to non-durable, and is also susceptible to insect attack."," overall a fairly easy wood to work with, though there may be some difficulty in planing, with tearout occurring. northern silky oak also has a medium to high blunting effect on cutting edges. glues and finishes well."," veneer, cabinetry, fine furniture, musical instruments, turned objects, and other small specialty items.",,,,,,,
 southern silky oak, grevillea robusta," eastern coastal australia, also grown on plantations in south africa",20,30,m,0.6,1,m,590,kg/m3,"3,930",n,74.4,mpa,7.93,gpa,35,mpa,radial,2.7,tangential,7.7,volumetric,10.5," southern silky oak is rated as moderately durable to durable in regards to decay resistance, and it is also moderately resistant to most insect attacks."," overall a fairly easy wood to work with, though there may be some difficulty in planing, with tearout occurring. southern silky oak also has a moderate blunting effect on cutting edges. glues and finishes well."," veneer, cabinetry, fine furniture, musical instruments, turned objects, and other small specialty items.",,,,,,,
" utile, sipo, sipo mahogany", entandrophragma utile, west and central africa,45,60,m,1,1.5,m,635,kg/m3,"5,260",n,103.8,mpa,11.65,gpa,57.1,mpa,radial,4.9,tangential,6.9,volumetric,11.8,"rated as moderately durable to durable, with mixed reports on insect resistance.","utile can be troublesome to work in some machining operations, (i.e., planing, routing, etc.), resulting in tearout due to its interlocked grain. it will also react when put into direct contact with iron, becoming discolored and stained. turns, glues, and finishes well."," furniture,cabinetry, veneer, boatbuilding, flooring, and turned objects.",,,,,,,
" tiete rosewood, patagonian cherry, sirari", guibourtia hymenaeifolia (syn.g. chodatiana), south america,40,50,m,1,2,m,945,kg/m3,"12,410",n,109.2,mpa,14,gpa,,,radial,4,tangential,7,volumetric,9.7," no specific data is available on the decay resistance of tiete rosewood, but tests have shown that untreated wood used in exterior applications has a tendency to warp and check."," tiete rosewood is hard and dense, making it more difficult to work than lighter woods, but its straight and uniform grain give it a reasonable workability. also, wood species in the <a href=http//www.wood-database.com/wood-identification/by-scientific-name/#guibourtia"">guibourtia genus tend to contain silica that can prematurely dull cutters."""," interior flooring, turned objects, and other small specialty wood items.",,,,,,,
" sissoo, sheesham", dalbergia sissoo," primarily northern india, nepal, and pakistan, as well as western asia; also grown on plantations",10,20,m,0.6,1,m,770,kg/m3,"7,380",n,97.5,mpa,10.4,gpa,55.5,mpa,radial,3.1,tangential,5.3,volumetric,8.4, sissoo has good decayresistance and is rated as durable to very durable.," sissoo has good working characteristics, and responds well to nearly all machining operations (the exception being sections of wood with interlocked grain, which tend to tear out during surfacing). however, chalky deposits occasionally present in the wood can dull cutters quickly. sissoo turns, glues, and finishes well."," veneer, plywood, musical instruments (percussion), furniture, flooring, boatbuilding, carving, and turned objects.",,,,,,,
" snakewood, letterwood, amourette", brosimum guianense(syn.piratinera guianensis), coastal regions of northeast south america,20,25,m,0.15,0.3,m,"1,210",kg/m3,"16,900",n,195,mpa,23.2,gpa,119,mpa,radial,4.7,tangential,6,volumetric,10.7," snakewood is reported to be very durable and also resistant to insect attack, though it is seldom used in exterior applications where durability would be an issue."," being closely related to <a href=http//www.wood-database.com/lumber-identification/hardwoods/bloodwood/"">bloodwood", snakewood shares many of the same working properties; namely, the wood is extremely dense, and has a pronounced blunting effect on cutters. snakewood also tends to be quite brittle and can splinter easily while being worked. despite the difficulties of working it," snakewood turns well and finishes to a high polish."""," inlay, veneer, violin bows, tool handles, and other small turned or specialty objects.",,,
 sourwood, oxydendrum arboreum, southeastern united states,10,20,m,0.3,0.6,m,610,kg/m3,"4,180",n,80,mpa,10.62,gpa,42.7,mpa,radial,6.3,tangential,8.9,volumetric,15.2, no data available., no data available., no data available.,,,,,,,
" tamarind, spalted tamarind", tamarindus indica, native to tropical africa; <br />widely planted throughout tropical regions worldwide,15,24,m,0.6,1,m,850,kg/m3,"11,970",n,111,mpa,13.22,gpa,59.6,mpa,radial,3,tangential,7,volumetric,11," furniture, carvings, turned objects, and other small specialty wood items.",,,,,,,,,
 black spruce, picea mariana, northern north america,10,15,m,0.3,0.5,m,450,kg/m3,"2,320",n,69.7,mpa,10.5,gpa,37.3,mpa,radial,4.1,tangential,6.8,volumetric,11.3, heartwood is rated as being slightly resistant to non-resistant to decay.," easy to work, as long as there are no knots present. glues and finishes well, though it can give poor (blotchy and inconsistent) results when being stained due to its closed pore structure. a sanding sealer, gel stain, or toner is recommended when coloring spruce."," paper (pulpwood), construction lumber, millwork, and crates.",,,,,,,
 engelmann spruce, picea engelmannii, western north america,40,,m,1,,m,385,kg/m3,"1,740",n,62.2,mpa,9.44,gpa,31.5,mpa,radial,3.8,tangential,7.1,volumetric,11, heartwood is rated as being slightly resistant to non-resistant to decay.," easy to work, as long as there are no knots present. glues and finishes well, though it can give poor (blotchy and inconsistent) results when being stained due to its closed pore structure. a sanding sealer, gel stain, or toner is recommended when coloring spruce."," construction lumber, sheathing, railroad ties, wood pulp, and papermaking; also used occasionally in place of <a href=http//www.wood-database.com/lumber-identification/softwoods/sitka-spruce/"">sitka spruce on guitars and other musical instrument soundboards.""",,,,,,,
" norway spruce, european spruce, german spruce", picea abies, northern and central europe,35,55,m,1,1.5,m,405,kg/m3,"1,680",n,63,mpa,9.7,gpa,35.5,mpa,radial,3.9,tangential,8.2,volumetric,12.9, heartwood is rated as being slightly resistant to non-resistant to decay.," easy to work, as long as there are no knots present. glues and finishes well, though it can give poor (blotchy and inconsistent) results when being stained due to its closed pore structure. a sanding sealer, gel stain, or toner is recommended when coloring spruce."," paper (pulpwood), construction lumber, millwork, crates, christmas trees, and musical instrument soundboards.",,,,,,,
" red spruce, adirondack spruce", picea rubens, eastern north america,24,34,m,0.6,1.4,m,435,kg/m3,"2,180",n,66,mpa,10.76,gpa,33.6,mpa,radial,3.8,tangential,7.8,volumetric,11.8, heartwood is rated as being slightly resistant to non-resistant to decay.," easy to work, as long as there are no knots present. glues and finishes well, though it can give poor (blotchy and inconsistent) results when being stained due to its closed pore structure. a sanding sealer, gel stain, or toner is recommended when coloring spruce."," paper (pulpwood), construction lumber, millwork, crates, christmas trees, and musical instrument soundboards.",,,,,,,
 sitka spruce, picea sitchensis, northwestern north america,40,50,m,1.2,1.8,m,425,kg/m3,"2,270",n,70,mpa,11.03,gpa,38.2,mpa,radial,4.3,tangential,7.5,volumetric,11.5, heartwood is rated as being slightly resistant to non-resistant to decay.," easy to work, as long as there are no knots present. glues and finishes well, though it can give poor (blotchy and inconsistent) results when being stained due to its closed pore structure. a sanding sealer, gel stain, or toner is recommended when coloring spruce."," lumber, boxes/crates, furniture, millwork, aircraft components, musical instrument soundboards, boatbuilding (masts and spars), wind turbine blades, and virtually any application where a wood material with a good strength-to-weight ratio is needed.",,,,,,,
 white spruce, picea glauca, northern north america,34,,m,0.6,1,m,425,kg/m3,"2,140",n,59.6,mpa,9.07,gpa,32.6,mpa,radial,4.7,tangential,8.2,volumetric,13.7, heartwood is rated as being slightly resistant to non-resistant to decay.," easy to work, as long as there are no knots present. glues and finishes well, though it can give poor (blotchy and inconsistent) results when being stained due to its closed pore structure. a sanding sealer, gel stain, or toner is recommended when coloring spruce."," paper (pulpwood), construction lumber, millwork, and crates.",,,,,,,
"sugi, japanese cedar",cryptomeria japonica, endemic to japan; commonly grown on plantations within asia,30,50,m,2,3,m,360,kg/m3,"1,420",n,36.4,mpa,7.65,gpa,28,mpa,radial,2.1,tangential,6.8,volumetric,10.5,rated as moderately durable to durable; moderateinsect/borer resistance.,"generally easy to work with hand or machine tools, though knotty areas can be troublesome. responds poorly to steam bending. glues, stains, and finishes well.","siding, paneling, furniture, fences, boatbuilding, and small specialty items.",,,,,,,
" sumac, staghorn sumac", rhus spp. (rhus typhina), northeastern united states,10,12,m,0.15,0.3,m,530,kg/m3,"3,030",n,70.4,mpa,8.21,gpa,41,mpa,,,,,,,,,,,,,,,,
" sweetbay, swamp magnolia", magnolia virginiana, southeastern united states,15,24,m,0.6,1,m,545,kg/m3,3.6,n,75.2,mpa,11.31,gpa,39.2,mpa,radial,4.7,tangential,8.3,volumetric,12.9," rated as non-durable to perishable regarding decay resistance, and alsosusceptibleto insect attack."," generally easy to work with both hand and machine tools. turns, glues, stains, and finishes well."," veneer, plywood, interior trim,upholstered furniture frames, and general utility wood.",,,,,,,
" sweetgum, redgum, sapgum", liquidambar styraciflua, southeastern united states,20,30,m,0.6,1,m,545,kg/m3,"3,780",n,86.2,mpa,11.31,gpa,43.6,mpa,radial,5.3,tangential,10.2,volumetric,15.8," heartwood sections are rated as moderately durable to non-durable regarding decay resistance, while the sapwood is perishable. alsosusceptibleto insect attack."," generally easy to work, though planing can produce tearout due to interlocked grain. sweetgum is known to warp and distort badly duringinitialdrying. (after initial drying, distortion is significantly less, but the wood still experiences anappreciableamount of movement in service.) turns, glues, stains, and finishes well. responds moderately well to steam bending."," veneer, plywood, furniture (speaker/acoustic cabinets), interior trim, boxes/crates, and turned objects.",,,,,,,
" sycamore, american plane", platanus occidentalis, eastern united states,23,37,m,1,2.4,m,545,kg/m3,"3,430",n,69,mpa,9.79,gpa,37.1,mpa,radial,5,tangential,8.4,volumetric,14.1," sycamore is rated as non-durable to perishable regarding decay resistance, and is susceptible to insect attack."," overall, sycamore works easily with both hand and machine tools, though the interlocked grain can be troublesome in surfacing and machining operations at times. sycamore turns, glues, and finishes well. responds poorly to steam bending."," veneer, plywood, interior trim, pallets/crates, flooring, furniture, particleboard, paper (pulpwood), tool handles, and other turned objects.",,,,,,,
" sycamore maple, european sycamore", acer pseudoplatanus, europe and southwestern asia,25,35,m,1,1.2,m,615,kg/m3,"4,680",n,98.1,mpa,9.92,gpa,55,mpa,radial,4.5,tangential,7.8,volumetric,12.3, rated as non-durable to perishable in regard to decay resistance.," fairly easy to work with both hand and machine tools, though maple has a tendency to burn when being machined with high-speed cutters such as in a router. turns, glues, and finishes well, though blotches can occur when staining, and a pre-conditioner, gel stain, or toner may be necessary to get an even color."," veneer, paper (pulpwood), boxes, crates/pallets, musical instruments, turned objects, and other small specialty wood items.",,,,,,,
" tamarack, american larch, eastern larch", larix larcina, canada and northeastern united states,15,20,m,0.3,0.6,m,595,kg/m3,"2,620",n,80,mpa,11.31,gpa,49.4,mpa,radial,3.7,tangential,7.4,volumetric,13.6, moderately durable regarding decay resistance.," most hand and machine operations produce good results. however, tamarack is high in silica content and will blunt cutting edges. also, because of the disparity between the soft earlywood and the hard latewood, sanding can create dips and uneven surfaces."," snowshoes, utility poles, posts, rough lumber, boxes/crates, and paper (pulpwood).",,,,,,,
" tamarind, spalted tamarind", tamarindus indica, native to tropical africa; <br />widely planted throughout tropical regions worldwide,15,24,m,0.6,1,m,850,kg/m3,"11,970",n,111,mpa,13.22,gpa,59.6,mpa,radial,3,tangential,7,volumetric,11," furniture, carvings, turned objects, and other small specialty wood items.",,,,,,,,,
" tambootie (variously spelled as tambuti, tambotie, etc.), sandalo", spirostachys africana, southern africa,9,15,m,0.3,0.46,m,955,kg/m3,"11,010",n,102.7,mpa,9.08,gpa,61.5,mpa,radial,2.8,tangential,5.4,volumetric,8.2," tambootie heartwood is rated as being very durable, and is also resistant to insect attack."," overall, tambootie has good workingcharacteristics, and despite its high density, responds well to machining operations. however, blunting effect on cutters is medium to severe. also, because of the presence of natural oils, the wood can be difficult to sand. glues, turns, and finishes well, able to take on a high natural polish."," carvings, furniture, turned objects, and other small, specialty wood items.",,,,,,,
tanoak,notholithocarpus densiflorus,western united states,20,30,m,1,1.5,m,675,kg/m3,"6,290",n,114.8,mpa,14.29,gpa,56.9,mpa,radial,4.9,tangential,11.7,volumetric,17.3,rated as non-durable to perishable; poor insect resistance.,"good workability with machine or hand tools, though lumber can be challenging to dry without defects or discoloration. poor dimensional stability. glues, stains, and finishes well.","veneer, flooring, railroad cross-ties, and furniture.",,,,,,,
 tatajuba, bagassaguianensis, northeastern south america,20,30,m,0.6,1,m,800,kg/m3,"7,650",n,123.7,mpa,18.98,gpa,78.9,mpa,radial,4.4,tangential,5.9,volumetric,9.6," tatajuba has been reported to be durable to very durable regarding decay resistance, with goodresistanceto insectattack. however, it's reported to have rather poorweatheringcharacteristics."," good overall workability, though pieces with interlocked grain may pose a risk of tearout during planing (particularlyquartersawnsurfaces). also, its high silica content means that it will dull cutting edges faster than usual. turns, glues, and finishes well."," flooring, decking, boatbuilding, cabinetry, furniture, veneer, and turned objects.",,,,,,,
" afrormosia, afromosia, african teak", pericopsis elata, west africa,30,46,m,1,1.5,m,725,kg/m3,"6,980",n,102.9,mpa,11.83,gpa,66,mpa,radial,3.2,tangential,6.2,volumetric,9.9," rated as very durable regarding decay resistance, and is also resistant to termites and other insects."," in nearly all regards, afrormosia is easy to work with both hand and machine tools, though surfacing boards with interlocking grain may cause tearout. other downsides include a slight blunting effect on cutting edges, and the development of dark stains if left in contact with iron in damp conditions. afrormosia turns, glues, stains, and finishes well."," boatbuilding, veneer, flooring, and furniture.",,,,,,,
" cumaru, brazilian teak", dipteryx odorata, northern south america,40,50,m,1,1.5,m,"1,085",kg/m3,"14,800",n,175.1,mpa,22.33,gpa,95.5,mpa,radial,5.3,tangential,7.7,volumetric,12.6," cumaru has excellent durability and weathering properties. the wood is rated as very durable regarding decay resistance, though it may be susceptible to some insect attacks."," tends to be difficult to work on account of its density and interlocked grain. if the grain is not too interlocked, cumaru can be surface-planed to a smooth finish. however, the wood contains silica and will have a moderate blunting effect on tool cutters. due to its high oil content and density, cumaru can present difficulties in gluing, and pre-boring is necessary when screwing or nailing the wood."," flooring, cabinetry, furniture, heavy construction, docks, railroad ties, bearings, handles, and other turned objects.",,,,,,,
"rhodesian teak, zambesi redwood",baikiaea plurijuga,primarily zimbabwe (formerly rhodesia) and other countries in southern africa,15,20,m,0.3,0.6,m,890,kg/m3,"13,300",n,84.3,mpa,8.48,gpa,66.2,mpa,radial,2.6,tangential,4.5,volumetric,6.9," rated as very durable; good insect resistance, though sapwood is prone to insect attack."," can be difficult to work because of high cutting resistanceåÑsaws slowly, and has a tendency to ride up over jointer knives. also, due to its high silica content, cutting edges become severely blunted. however, the wood is stable in service, and glues, turns, and finishes well."," flooring, veneer, millwork, fretboards, and turned objects.",,,,,,,
thuya (burl), tetraclinis articulata,atlas mountain region,6,15,m,0.3,0.6,m,680,kg/m3,"5,140",n,93.8,mpa,12.41,gpa,53.4,mpa,radial,4.5,tangential,5.1,,,,,," like most other burls, thuya burl can be difficult to work, and care must be taken to avoid tearout. most shaping/planing operations will result in torn grain, and should be performed by hand with very sharp tools. sands and finishes well.","carvings, veneer, decorative boxes, turned objects, and other small speciality wood items.",,,,,
" goncalo alves, tigerwood, jobillo", astronium graveolens (syn. a. fraxinifolium), from mexico southward to brazil,30,40,m,1,1.5,m,905,kg/m3,"9,640",n,117,mpa,16.56,gpa,74.2,mpa,radial,4.2,tangential,7.8,volumetric,11.2," goncalo alves has excellent weathering properties, and is rated as very durable regarding decay resistance."," goncalo alves is generally not too difficult to work, despite its high density. figured pieces with irregular grain can pose a challenge in planing and machining operations. goncalo alves can also have a moderate blunting effect on cutters. the wood is very resistant to moisture absorption, which can make it difficult to glue. goncalo alves turns and finishes well."," flooring, veneers, furniture, cabinetry, carving, turned objects, and other small wood specialty objects such as pool cues, archery bows, knife handles, etc.",,,,,,,
 timborana, piptadenia spp., central america and brazil,20,30,m,0.6,1,m,800,kg/m3,"6,880",n,120,mpa,16.41,gpa,71,mpa,radial,4.6,tangential,6.9,volumetric,10.8," timborana is generally regarded as durable or moderately durable regarding decay resistance, though it issusceptibleto insect attack."," timborana has a fairly high blunting effect on cutters due to its silica content. the wood is also somewhat difficult to surface, owing to its interlocked grain and density. timborana glues and finishes well."," in the united states, timborana is used mainly for flooring material. it is also occasionally imported as turning stock. within its native range, timborana is also used for heavy construction, interior millwork, and furniture.",,,,,,,
 tineo, weinmannia trichosperma, south america (mainly chile and argentina),20,30,m,0.6,1,m,710,kg/m3,"4,570",n,90,mpa,10.81,gpa,44.1,mpa,radial,4,tangential,8,volumetric,13," veneer, furniture, interiormillwork, and turned objects.",,,,,,,,,
tornillo,cedrelinga catenaeformis,tropical south america,20,35,m,1,1.9,m,555,kg/m3,"4,230",n,68.1,mpa,10.86,gpa,41.1,mpa,radial,3.8,tangential,6.9,volumetric,12.6, rated as moderately durable; poor insect resistance.," easy to work with hand or machine tools, yet due to it's low density and interlocked grain, fuzzy surfaces may result from some machining operations. extra sanding or very sharp tools may be necessary to obtain a smooth finish. turns, glues, and finishes well."," furniture, turned objects, construction/utility wood, and paper (pulpwood).",,,,,,,
"ailanthus, tree of heaven, chinese sumac",ailanthus altissima,native to china; widely naturalized worldwide,20,30,m,0.6,1,m,600,kg/m3,"6,300",n,76.2,mpa,"11,19",gpa,46.1,mpa,radial,6.1,tangential,10.8,volumetric,17.1, no data available; reported to have good insect resistance.," easy to work with hand and machine tools. turns, glues, stains, and finishes well.","cabinetry, turned objects, and paper (pulpwood).",,,,,,,
 tulipwood, dalbergia decipularis (also dalbergia frutescens), northeastern brazil,6,9,m,0.3,,m,970,kg/m3,"11,120",n,,,,,,,,,,,,,,,,,,,,,,
" black tupelo, blackgum",nyssasylvatica, eastern north america,20,30,m,0.6,1,m,545,kg/m3,"3,570",n,65.5,mpa,8.19,gpa,37.7,mpa,radial,5.1,tangential,8.7,volumetric,14.4, rated as non-durable to perishable; also susceptible to insect attack.," easily worked with hand or machine tools, though tupelo has a tendency to warp while drying, and has a high amount of movement in service. responds well to power-carving, with little fuzz-up."," carving, furniture, crates/boxes, and utility wood.",,,,,,,
" water tupelo, tupelo-gum",nyssa aquatica, southeastern united states,20,30,m,0.6,1,m,550,kg/m3,"3,870",n,66.5,mpa,8.62,gpa,40.8,mpa,radial,4.2,tangential,7.6,volumetric,12.5, rated as non-durable to perishable; also susceptible to insect attack.,"easily worked with hand or machine tools, though tupelo has a tendency to warp while drying, and has a high amount of movement in service. responds well to power-carving, with little fuzz-up."," carving, furniture, crates/boxes, and utility wood.",,,,,,,
 turpentine, syncarpia glomulifera, australia,30,55,m,0.9,1.2,m,940,kg/m3,"12,230",n,149,mpa,15.5,gpa,80.3,mpa,radial,5.7,tangential,10.4,volumetric,16.7,, heartwood is reported to be very durable and resistant to decay from both fungi and insects.," can be difficult to work due to its high density, which has a tendancy to dull cutting edges. finishes to a high luster. turns well.",,,,,,,
" tzalam,caribbeanwalnut, sabicu, false tamarind", lysiloma spp. (l.bahamense and l.latisiliquum), mexico and central america,15,20,m,0.6,1,m,780,kg/m3,"6,230",n,88.3,mpa,13.1,gpa,,,radial,2.7,tangential,7.2,volumetric,9.5," reported to be very durable, and also resistant to most insect attacks."," overall working properties are good, though tzalam may blunt tool edges faster than usual. turns, glues, and finishes well. able to take a high natural polish."," flooring, exterior furniture, interior trim, veneer, turned objects, and other small,specialtywood items.",,,,,,,
" utile, sipo, sipo mahogany", entandrophragma utile, west and central africa,45,60,m,1,1.5,m,635,kg/m3,"5,260",n,103.8,mpa,11.65,gpa,57.1,mpa,radial,4.9,tangential,6.9,volumetric,11.8,"rated as moderately durable to durable, with mixed reports on insect resistance.","utile can be troublesome to work in some machining operations, (i.e., planing, routing, etc.), resulting in tearout due to its interlocked grain. it will also react when put into direct contact with iron, becoming discolored and stained. turns, glues, and finishes well."," furniture,cabinetry, veneer, boatbuilding, flooring, and turned objects.",,,,,,,
" verawood, argentine lignum vitae"," bulnesia arborea, bulnesia sarmientoi", central america and northern south america,12,15,m,0.3,0.6,m,"1,190",kg/m3,"16,520",n,177.4,mpa,15.67,gpa,74.7,mpa,radial,6,tangential,8,volumetric,13, verawood is reported to be very durable for outdoor use and is said to last almost indefinitely in direct ground contact; verawood is also resistant to insect attack.," verawood has a tendency to skip over-top jointer cutters on account of its extremely high density, and very light passes are recommended. verawood will also dull cutters, and overall it's considered quite difficult to work. also, due to its high oil content and hardness, it is very difficult to get a strong and reliable glue joint. however, verawood is an exceptional wood for turning on the lathe, and finishes well."," tool handles, mallet heads, bearings, bushings, boatbuilding, pulley wheels, heavy construction (in areas where the tree grows locally), and turned objects.",,,,,,,
"bastogne walnut, paradox",juglans x paradox (j. hindsii x j. regia),california,15,30,m,1,1.5,m,745,kg/m3,"5,560",n,,,,,,,,,,,,,,,,,,,,,,
 black walnut, juglans nigra, eastern united states,30,37,m,0.6,1,m,610,kg/m3,"4,490",n,100.7,mpa,11.59,gpa,52.3,mpa,radial,5.5,tangential,7.8,volumetric,12.8," black walnut is rated as very durable in terms of decay resistance, though it is susceptible to insect attack."," typically easy to work provided the grain is straight and regular. planer tearout can sometimes be a problem when surfacing pieces with irregular or figured grain. glues, stains, and finishes well, (though walnut is rarely stained). responds well to steam bending."," furniture, cabinetry, gunstocks, interior paneling, veneer, turned items, and other small wooden objects and novelties.",,,,,,,
